Order ID,Customer ID,Order Date,Order Status,Subtotal (inc tax),Subtotal (ex tax),Tax Total,Shipping Cost (inc tax),Shipping Cost (ex tax),Ship Method,Handling Cost (inc tax),Handling Cost (ex tax),Store Credit Redeemed,Gift Certificate Amount Redeemed,Gift Certificate Code,Gift Certificate Expiration Date,Coupon Details,Order Total (inc tax),Order Total (ex tax),Payment Method,Total Quantity,Total Shipped,Date Shipped,Order Currency Code,Exchange Rate,Order Notes,Customer Message,Billing Company,Billing Suburb,Billing State,Billing Zip,Billing Country,Billing Preferred method of contact,Billing How many adults over 18 live in your household?,Billing How many children under 18 live in your household?,Shipping Company,Shipping Suburb,Shipping State,Shipping Zip,Shipping Country,Shipping Preferred method of contact,Shipping How many adults over 18 live in your household?,Shipping How many children under 18 live in your household?,Product Details,Refund Amount
1526,422,6/2/2023,Completed,68.78,68.78,0,0,0,Local Pickup,0,0,0,0,,,,68.78,68.78,PayPal (PayPal Credit Cards),43,0,10/2/2023,USD,1,,,LOTTIE IAFRATE,EVANSVILLE,IN,47712,United States,Text Message,,,LOTTIE IAFRATE,EVANSVILLE,IN,47712,United States,Text Message,,,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 12.70|Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag, Product Weight: 10.0000, Product Variation Details: 12 oz. Broccoli: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, 2 Onions: Included, 4 Sweet Potatoes: Included, Bell Pepper: Included, Product Unit Price: 14.01, Product Total Price: 14.01|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 9.21, Product Total Price: 9.21",0
1527,456,6/2/2023,Completed,38.89,38.89,0,0,0,Local Pickup,0,0,0,0,,,,38.89,38.89,PayPal,30,0,10/2/2023,USD,1,,,Sierra,Boonville,IN,47601,United States,Text Message,,,Sierra,Boonville,IN,47601,United States,Text Message,,,"Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag, Product Weight: 10.0000, Product Variation Details: 12 oz. Broccoli: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, 2 Onions: Included, 4 Sweet Potatoes: Included, Bell Pepper: Included, Product Unit Price: 14.01, Product Total Price: 14.01|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 12.81, Product Total Price: 12.81",0
1528,472,6/2/2023,Completed,20.79,20.79,0,0,0,Local Pickup,0,0,0,0,,,,20.79,20.79,PayPal (PayPal Credit Cards),8,0,10/2/2023,USD,1,,,school,Evansville,IN,47714,United States,Text Message,,,school,Evansville,IN,47714,United States,Text Message,,,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
1529,462,6/2/2023,Completed,33.94,33.94,0,0,0,Local Pickup,0,0,0,0,,,,33.94,33.94,PayPal (PayPal Credit Cards),17,0,10/2/2023,USD,1,,,friend,New Albany,IN,47150,United States,Text Message,,,friend,New Albany,IN,47150,United States,Text Message,,,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 13.15, Product Total Price: 13.15|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
1530,282,6/2/2023,Completed,33.49,33.49,0,0,0,Local Pickup,0,0,0,0,,,,33.49,33.49,PayPal (PayPal Credit Cards),17,0,10/2/2023,USD,1,,,WNIN interview,Evansville,IN,47711,United States,Email,,,WNIN interview,Evansville,IN,47711,United States,Email,,,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 12.70|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
1531,44,6/2/2023,Completed,41.58,41.58,0,0,0,Local Pickup,0,0,0,0,,,,41.58,41.58,PayPal,16,0,10/2/2023,USD,1,,,Feed Evansville ,Chandler,IN,47610,United States,Text Message,,,Feed Evansville ,Chandler,IN,47610,United States,Text Message,,,"Product ID: 258, Product Qty: 2, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 41.58",0
1532,210,6/2/2023,Completed,22.02,22.02,0,0,0,Local Pickup,0,0,0,0,,,,22.02,22.02,PayPal (PayPal Credit Cards),20,0,10/2/2023,USD,1,,,Flyer,Evansville,IN,47715,United States,Email,,,Flyer,Evansville,IN,47715,United States,Email,,,"Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 9.21, Product Total Price: 9.21|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 12.81, Product Total Price: 12.81",0
1533,427,7/2/2023,Completed,45.56,45.56,0,0,0,Local Pickup,0,0,0,0,,,,45.56,45.56,PayPal (PayPal Credit Cards),26,0,10/2/2023,USD,1,,,Catholic Charities,Evansville,IN,47711,United States,Text Message,,,Catholic Charities,Evansville,IN,47711,United States,Text Message,,,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 12.70|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
1534,392,7/2/2023,Completed,32.86,32.86,0,0,0,Local Pickup,0,0,0,0,,,,32.86,32.86,PayPal (PayPal Credit Cards),17,0,10/2/2023,USD,1,,,Friend,Evansville,IN,47714,United States,Text Message,,,Friend,Evansville,IN,47714,United States,Text Message,,,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
1535,16,7/2/2023,Completed,69.33,69.33,0,0,0,Local Pickup,0,0,0,0,,,,69.33,69.33,PayPal,55,0,10/2/2023,USD,1,,,Laura,Newburgh,IN,47630,United States,Text Message,,,Laura,Newburgh,IN,47630,United States,Text Message,,,"Product ID: 243, Product Qty: 3, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 38.10|Product ID: 265, Product Qty: 2, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 9.21, Product Total Price: 18.42|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 12.81, Product Total Price: 12.81",0
1536,347,7/2/2023,Completed,66.98,66.98,0,0,0,Local Pickup,0,0,0,0,,,,66.98,66.98,PayPal (PayPal Credit Cards),34,0,10/2/2023,USD,1,,"Thank you to the helpful hands and loving hearts that put this ministry together, such a BLESSING.",KEB,Evansville,IN,47725,United States,Text Message,,,KEB,Evansville,IN,47725,United States,Text Message,,,"Product ID: 243, Product Qty: 2, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 25.40|Product ID: 258, Product Qty: 2, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 41.58",0
1537,275,7/2/2023,Completed,33.49,33.49,0,0,0,Local Pickup,0,0,0,0,,,,33.49,33.49,PayPal (PayPal Credit Cards),17,0,10/2/2023,USD,1,,,Friend ,Evansville ,IN,47710,United States,Text Message,,,Friend ,Evansville ,IN,47710,United States,Text Message,,,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 12.70|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
1538,269,7/2/2023,Completed,24.88,24.88,0,0,0,Local Pickup,0,0,0,0,,,,24.88,24.88,PayPal (PayPal Credit Cards),21,0,10/2/2023,USD,1,,,A friend ,Evansville ,IN,47710,United States,Text Message,,,A friend ,Evansville ,IN,47710,United States,Text Message,,,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 12.81, Product Total Price: 12.81",0
1539,300,7/2/2023,Completed,20.79,20.79,0,0,0,Local Pickup,0,0,0,0,,,,20.79,20.79,PayPal (PayPal Credit Cards),8,0,10/2/2023,USD,1,,,current member Georgia Davis,Oakland City,IN,47660,United States,Text Message,,,current member Georgia Davis,Oakland City,IN,47660,United States,Text Message,,,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
1540,408,7/2/2023,Completed,46.87,46.87,0,0,0,Local Pickup,0,0,0,0,,,,46.87,46.87,PayPal (PayPal Credit Cards),26,0,10/2/2023,USD,1,,,weight loss solution ,Evansville,IN,47713,United States,Text Message,,,weight loss solution ,Evansville,IN,47713,United States,Text Message,,,"Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag, Product Weight: 10.0000, Product Variation Details: 12 oz. Broccoli: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, 2 Onions: Included, 4 Sweet Potatoes: Included, Bell Pepper: Included, Product Unit Price: 14.01, Product Total Price: 14.01|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
1541,451,7/2/2023,Completed,35.17,35.17,0,0,0,Local Pickup,0,0,0,0,,,,35.17,35.17,PayPal (PayPal Credit Cards),29,0,10/2/2023,USD,1,,,Referred,Princeton,IN,47670,United States,Text Message,,,Referred,Princeton,IN,47670,United States,Text Message,,,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 13.15, Product Total Price: 13.15|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 9.21, Product Total Price: 9.21|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 12.81, Product Total Price: 12.81",0
1542,222,7/2/2023,Completed,52.04,52.04,0,0,0,Local Pickup,0,0,0,0,,,,52.04,52.04,PayPal (PayPal Credit Cards),39,0,10/2/2023,USD,1,,,Carver Community Organization,Evansville,IN,47712,United States,Text Message,,,Carver Community Organization,Evansville,IN,47712,United States,Text Message,,,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 13.15, Product Total Price: 13.15|Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag, Product Weight: 10.0000, Product Variation Details: 12 oz. Broccoli: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, 2 Onions: Included, 4 Sweet Potatoes: Included, Bell Pepper: Included, Product Unit Price: 14.01, Product Total Price: 14.01|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 12.81, Product Total Price: 12.81",0
1543,429,7/2/2023,Completed,33.49,33.49,0,0,0,Local Pickup,0,0,0,0,,,,33.49,33.49,PayPal (Venmo),17,0,10/2/2023,USD,1,,,co worker,Mt Vernon,IN,47620,United States,Text Message,,,co worker,Mt Vernon,IN,47620,United States,Text Message,,,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 12.70|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
1544,445,7/2/2023,Completed,33.49,33.49,0,0,0,Local Pickup,0,0,0,0,,,,33.49,33.49,PayPal (PayPal Credit Cards),17,0,10/2/2023,USD,1,,I am blessed to have found out about this wholesome food. Thank you,Another member,Evansville,IN,47714,United States,Text Message,,,Another member,Evansville,IN,47714,United States,Text Message,,,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 12.70|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
